name,city,lat,lon,type
Pharmacie Wafaa صيدلية وفاء,Oujda,34.7144735,-1.9062027,pharmacy
Pharmacie El Bay صيدلية الباي,Oujda,34.7044659,-1.907484,pharmacy
Pharmacie Metro صيدلية مترو,Oujda,34.7053399,-1.9349609,pharmacy
Pharmacie Faculté de Médecine صيدلية كلية الطب,Oujda,34.661957,-1.9111849,pharmacy
Pharmacie Palais De Justice صيدلية قصر العدالة,Oujda,34.6603332,-1.9141078,pharmacy
Pharmacie Alae صيدلية اًلاء,Oujda,34.6646949,-1.918868,pharmacy
Pharmacie Nil صيدلية النيل,Oujda,34.6624334,-1.873285,pharmacy
Pharmacie Kissi صيدلية قيسي,Oujda,34.6653562,-1.8694001,pharmacy
Pharmacie Al Manzah صيدلية المنزه,Oujda,34.6674741,-1.8738543,pharmacy
Pharmacie Nasrallah صيدلية نصر الله,Oujda,34.6651247,-1.8796507,pharmacy
Pharmacie Ayoub صيدلية أيوب,Oujda,34.6602641,-1.8773787,pharmacy
Pharmacie Al Kawtar صيدلية الكوثر,Oujda,34.6756858,-1.8589051,pharmacy
Pharmacie Sfakas صيدلية صفاقص,Oujda,34.6580693,-1.8736261,pharmacy
Pharmacie Souidi صيدلية السويدي,Oujda,34.6675606,-1.8704904,pharmacy
Pharmacie Hay Nasr صيدلية حي النصر,Oujda,34.7107256,-1.8931156,pharmacy
Pharmacie Souk Mellilia صيدلية سوق مليلية,Oujda,34.6784462,-1.9065907,pharmacy
Pharmacie Annour صيدلية النور,Oujda,34.7176701,-1.8967017,pharmacy
Pharmacie Tayret صيدلية تايريت,Oujda,34.6742298,-1.9022463,pharmacy
Pharmacie Essaoura صيدلية الصويرة,Oujda,34.6660373,-1.9066263,pharmacy
Pharmacie Salama صيدلية السلامة,Oujda,34.6978994,-1.9027052,pharmacy
Pharmacie Moulay Youssef صيدلية مولاي يوسف,Oujda,34.6727209,-1.9220683,pharmacy
Pharmacie La Medina صيدلية المدينة,Oujda,34.680241,-1.9084824,pharmacy
Pharmacie des Urgences صيدلية المستعجلات,Oujda,34.6765935,-1.9131969,pharmacy
Pharmacie Oujda صيدلية وجدة,Oujda,34.6838515,-1.9098647,pharmacy
Pharmacie de la Polyclinique صيدلية بوليكلينك,Oujda,34.6695351,-1.9122532,pharmacy
Pharmacie Santé et Beauté صيدلية الصحة و الجمال,Oujda,34.6995414,-1.8993027,pharmacy
Pharmacie Riad صيدلية الرياض,Oujda,34.680038,-1.9035539,pharmacy
Pharmacie Es-Safae Boudir صيدلية الصفاء بودير,Oujda,34.6915404,-1.9029042,pharmacy
Pharmacie Syagha صيدلية صياغة,Oujda,34.6810128,-1.9145871,pharmacy
Pharmacie Oued Ennachef صيدلية الواد الناشف,Oujda,34.6754059,-1.9259166,pharmacy
Pharmacie Benmansour صيدلية بن منصور,Oujda,34.6829521,-1.9054924,pharmacy
Pharmacie Pasteur صيدلية باستور,Oujda,34.6891522,-1.9174853,pharmacy
Pharmacie Al Hijaz صيدلية الحجاز,Oujda,34.6741316,-1.9176192,pharmacy
Pharmacie Al Farabi صيدلية الفرابي,Oujda,34.6762843,-1.9110768,pharmacy
Pharmacie Diwana صيدلية الديوانة,Oujda,34.6894619,-1.9098898,pharmacy
Pharmacie Asfour صيدلية عصفور,Oujda,34.6774059,-1.9082252,pharmacy
Pharmacie Le Paris صيدلية باريس,Oujda,34.679805,-1.9194793,pharmacy
Pharmacie Omar Ibn El Khatab صيدلية عمر بن الخطاب,Oujda,34.6720607,-1.9128245,pharmacy
Pharmacie Aswak Essalam صيدلية أسواق السلام,Oujda,34.6993538,-1.8908538,pharmacy
Pharmacie Chifae صيدلية الشفاء,Oujda,34.6917366,-1.9106842,pharmacy
Pharmacie Figuig صيدلية فكيك,Oujda,34.6870193,-1.9106433,pharmacy
Pharmacie El Mouhammadia صيدلية المحمدية,Oujda,34.688647,-1.9040836,pharmacy
Pharmacie Al Jahid صيدلية الجاهد,Oujda,34.697536,-1.9096194,pharmacy
Pharmacie Errazi صيدلية الرازي,Oujda,34.6703882,-1.917333,pharmacy
Pharmacie Centre Culturel صيدلية المركز الثقافي,Oujda,34.6881429,-1.9199624,pharmacy
Pharmacie du Stade Municipal صيدلية الملعب البلدي,Oujda,34.6858757,-1.9069287,pharmacy
Pharmacie l’Avenir صيدلية المستقبل,Oujda,34.6943211,-1.9030273,pharmacy
Pharmacie El Aounia صيدلية العونية,Oujda,34.6854296,-1.9011379,pharmacy
Pharmacie Abdelmoumen صيدلية عبد المومن,Oujda,34.6746769,-1.9093982,pharmacy
Pharmacie Al Faraj صيدلية الفرج,Oujda,34.7156774,-1.8929609,pharmacy
Pharmacie Al Bakri صيدلية البكري,Oujda,34.6887738,-1.9147854,pharmacy
Pharmacie Rajaa Fi Allah صيدلية الرجاء في الله,Oujda,34.7080319,-1.8972593,pharmacy
Pharmacie Al Acadimia صيدلية الأكاديمية,Oujda,34.657764,-1.9019637,pharmacy
Pharmacie Cinema Rif Kabbaj صيدلية سينما الريف قباج,Oujda,34.6832326,-1.8905733,pharmacy
Pharmacie Habiba صيدلية حبيبة,Oujda,34.6593164,-1.9319961,pharmacy
Pharmacie Oumnih صيدلية أومنيح,Oujda,34.6682969,-1.943806,pharmacy
Pharmacie Al Azhar صيدلية الأزهار,Oujda,34.6831135,-1.8810008,pharmacy
Pharmacie Abi Inane صيدلية أبي عنان,Oujda,34.6880271,-1.8788424,pharmacy
Pharmacie Al Aqsa صيدلية الأقصى,Oujda,34.6947262,-1.8759598,pharmacy
Pharmacie Afilal صيدلية أفيلال,Oujda,34.6845953,-1.8693326,pharmacy
Pharmacie Benqachour صيدلية بنقاشور,Oujda,34.6674249,-1.9168638,pharmacy
Pharmacie Boubou صيدلية بوبو,Oujda,34.694798,-1.9114735,pharmacy
Pharmacie Boutkhil صيدلية بوتخيل,Oujda,34.655676,-1.867243,pharmacy
Pharmacie Centrale الصيدلية المركزية,Oujda,34.676632,-1.9193606,pharmacy
Pharmacie La Clinique صيدلية المصحة,Oujda,34.6744684,-1.9205167,pharmacy
Pharmacie CMI Lazaret CMI صيدلية,Oujda,34.6846121,-1.8774034,pharmacy
Pharmacie Al Firdaous صيدلية الفردوس,Oujda,34.692926,-1.8850105,pharmacy
Pharmacie Al Haram صيدلية الهرم,Oujda,34.6843757,-1.8738308,pharmacy
Pharmacie Hay El Hassani صيدلية الحي الحسني,Oujda,34.7068395,-1.911412,pharmacy
Pharmacie Hicham صيدلية هشام,Oujda,34.6809584,-1.8932579,pharmacy
Pharmacie Al Hikma صيدلية الحكمة,Oujda,34.6753972,-1.8921637,pharmacy
Pharmacie Ibn Rochd صيدلية ابن رشد,Oujda,34.6918026,-1.906858,pharmacy
Pharmacie Ibn Tofail صيدلية بن طفيل,Oujda,34.6769178,-1.9056738,pharmacy
Pharmacie Inarat Salam صيدلية إنارة السلام,Oujda,34.6641278,-1.9234216,pharmacy
Pharmacie Al Israe صيدلية الإسراء,Oujda,34.6922444,-1.8808548,pharmacy
Pharmacie Karzazi صيدلية كرزازي,Oujda,34.6775354,-1.8937654,pharmacy
Pharmacie El Jai صيدلية الجاي,Oujda,34.6726804,-1.9257466,pharmacy
Pharmacie Al Jazira صيدلية الجزيرة,Oujda,34.6871338,-1.8970041,pharmacy
Pharmacie Macha Allah صيدلية مشاء الله,Oujda,34.6777494,-1.8628802,pharmacy
Pharmacie Wilaya Pharma صيدلية ولاية فارما,Oujda,34.6654986,-1.9126887,pharmacy
Pharmacie Masjid Najd صيدلية مسجد نجد,Oujda,34.6554097,-1.8745873,pharmacy
Pharmacie Melhaoui صيدلية ملحاوي,Oujda,34.6784767,-1.9236176,pharmacy
Pharmacie Merjane صيدلية مرجان,Oujda,34.6924603,-1.8990871,pharmacy
Pharmacie Moulay Miloud صيدلية مولاي ميلود,Oujda,34.6875063,-1.8870042,pharmacy
Pharmacie El Mrabet صيدلية المرابط,Oujda,34.69685,-1.8895505,pharmacy
Pharmacie Othman Ibn Affan صيدلية عثمان بن عفان,Oujda,34.6892731,-1.881958,pharmacy
Pharmacie El Ouafi صيدلية الوافي,Oujda,34.711233,-1.8964367,pharmacy
Pharmacie Ouiam Al Fath صيدلية وئام الفتح,Oujda,34.6941915,-1.872121,pharmacy
Pharmacie Essalam صيدلية السلام,Oujda,34.6770937,-1.8855723,pharmacy
Pharmacie Populaire الصيدلية الشعبية,Oujda,34.6863032,-1.8818353,pharmacy
Pharmacie Route Bouchtat صيدلية طريق بوشطاط,Oujda,34.6985167,-1.8778761,pharmacy
Pharmacie Takouine صيدلية التكوين,Oujda,34.6799561,-1.8705213,pharmacy
Pharmacie 3 Fontaines صيدلية تلت سقاقي,Oujda,34.6792032,-1.9135081,pharmacy
Pharmacie Hay Al Wifak صيدلية حي الوفاق,Oujda,34.7126981,-1.8994696,pharmacy
Pharmacie Yahyaoui صيدلية يحياوي,Oujda,34.6801607,-1.8825933,pharmacy
Pharmacie Anas صيدلية أنس,Oujda,34.6773038,-1.882398,pharmacy
Pharmacie Badr Al Amal صيدلية بدر الأمل,Oujda,34.6950731,-1.9404238,pharmacy
Pharmacie La Victoire صيدلية النصر,Oujda,34.6575067,-1.9375204,pharmacy
Pharmacie Benkhirane صيدلية بنخيران,Oujda,34.656715,-1.9337498,pharmacy
Pharmacie Jade صيدلية جاد,Oujda,34.691151,-1.9491594,pharmacy
Pharmacie Al Osra صيدلية الأسرة,Oujda,34.6885064,-1.8849546,pharmacy
Pharmacie Azizi صيدلية عزيزي,Oujda,34.6589821,-1.898713,pharmacy
Pharmacie du Complexe Sportif صيدلية المركب الرياضي,Oujda,34.6705423,-1.9337304,pharmacy
Pharmacie du Grand Stade صيدلية الملعب الكبير,Oujda,34.6600849,-1.9364993,pharmacy
Pharmacie Lamsalla صيدلية لمصلى,Oujda,34.675159,-1.8632622,pharmacy
صيدلية الرضوان,Oujda,34.6642445,-1.9359211,pharmacy
Pharmacie Ibn Khaldoun صيدلية ابن خلدون,Oujda,34.6625001,-1.9423227,pharmacy
Pharmacie Le Remède صيدلية الدواء,Oujda,34.666183,-1.9359447,pharmacy
Pharmacie Al Oum صيدلية الأم,Oujda,34.6566993,-1.9436503,pharmacy
Pharmacie Al Maksam صيدلية المقسم,Oujda,34.6675893,-1.8980169,pharmacy
Pharmacie Moulay Idriss صيدلية مولاي ادريس,Oujda,34.6739044,-1.9132984,pharmacy
Pharmacie Ibn Baja صيدلية ابن باجة,Oujda,34.653376,-1.8792618,pharmacy
Pharmacie Bouknadel صيدلية بوقنادل,Oujda,34.6752763,-1.8971876,pharmacy
Pharmacie Sabahi صيدلية صباحي,Oujda,34.6794583,-1.8813811,pharmacy
Pharmacie Al Bayane صيدلية البيان,Oujda,34.6655002,-1.9426367,pharmacy
Pharmacie Hay Annour صيدلية حي النور,Oujda,34.6693257,-1.9470976,pharmacy
Pharmacie Masjid Al Ghofrane صيدلية مسجد الغفران,Oujda,34.6760556,-1.9404897,pharmacy
Pharmacie Annahar صيدلية النهار,Oujda,34.7201303,-1.9372318,pharmacy
Pharmacie Al Kasr صيدلية القصر,Oujda,34.7164253,-1.9257974,pharmacy
Pharmacie Ibn Badis صيدلية ابن باديس,Oujda,34.6942392,-1.9202802,pharmacy
Pharmacie Souika Si Lakhdar صيدلية سويكا سي لخضر,Oujda,34.689706,-1.9281726,pharmacy
Pharmacie Al Ouafae صيدلية الوفاء,Oujda,34.6872998,-1.9438018,pharmacy
Pharmacie Marjane صيدلية مرجان,Oujda,34.7362904,-1.9263599,pharmacy
Pharmacie la Station صيدلية محطة الوقود,Oujda,34.739617,-1.9287928,pharmacy
Pharmacie Arrayane صيدلية الريان,Oujda,34.7189389,-1.8934496,pharmacy
Pharmacie Moussaoui صيدلية موساوي,Oujda,34.7181658,-1.8976851,pharmacy
Pharmacie Haj Aid صيدلية حاج عيد,Oujda,34.7083818,-1.8942652,pharmacy
Pharmacie Zone Industrielle صيدلية الحي الصناعي,Oujda,34.7046329,-1.8956623,pharmacy
Pharmacie Azarkan صيدلية أزرقان,Oujda,34.7120816,-1.9087679,pharmacy
Pharmacie Mansour Eddahbi صيدلية منصور الذهبي,Oujda,34.700631,-1.9120243,pharmacy
Pharmacie Baghdad صيدلية بغداد,Oujda,34.654128,-1.8820932,pharmacy
Pharmacie Afriquia صيدلية افريقيا,Oujda,34.6517639,-1.8748099,pharmacy
Pharmacie Al Irfane Assanawbar صيدلية العرفان الصنوبر,Oujda,34.6532177,-1.9218297,pharmacy
Pharmacie Olenka صيدلية أولينكا,Oujda,34.6632183,-1.8788935,pharmacy
Pharmacie Taha صيدلية طه,Oujda,34.6558256,-1.9297251,pharmacy
Pharmacie Hay Essalam صيدلية حي السلام,Oujda,34.6616134,-1.9248687,pharmacy
Pharmacie Principale الصيدلية الرئيسية,Oujda,34.6762608,-1.9223881,pharmacy
Pharmacie Village Jdid صيدلية الفيلاج الجديد,Oujda,34.662311,-1.8849839,pharmacy
Pharmacie Jakarta صيدلية جاكرتا,Oujda,34.6755778,-1.9040525,pharmacy
Pharmacie Khouna صيدلية خونا,Oujda,34.6785853,-1.8964222,pharmacy
Pharmacie Espace Agdal صيدلية فضاء أكدال,Oujda,34.6724424,-1.8592062,pharmacy
Pharmacie Zenati صيدلية زناتي,Oujda,34.6780523,-1.8752538,pharmacy
Pharmacie Amzil صيدلية أمزيل,Oujda,34.6792872,-1.8626011,pharmacy
Pharmacie Les Jardins de Lazaret صيدلية حدائق لازاري,Oujda,34.6986141,-1.872389,pharmacy
Pharmacie Jouadra صيدلية جوادرة,Oujda,34.7077695,-1.8599875,pharmacy
Pharmacie Oued Eddahab صيدلية وادي الذهب,Oujda,34.6838944,-1.8821829,pharmacy
Pharmacie Ouasrhir صيدلية واسرير,Oujda,34.6906356,-1.8894934,pharmacy
Pharmacie El Meskyny صيدلية المسكيني,Oujda,34.6953597,-1.8930773,pharmacy
Pharmacie Bennis صيدلية بنيس,Oujda,34.6994468,-1.8943105,pharmacy
Pharmacie Avicenne صيدلية ابن سينا,Oujda,34.6976255,-1.8982034,pharmacy
Pharmacie Rif Douzi صيدلية الريف الدوزي,Oujda,34.6878695,-1.8914512,pharmacy
Pharmacie Mehdi صيدلية مهدي,Oujda,34.6856035,-1.9195578,pharmacy
Pharmacie Zohir صيدلية زهير,Oujda,34.6858497,-1.9143154,pharmacy
Pharmacie Nadia صيدلية نادية,Oujda,34.6790061,-1.900171,pharmacy
Pharmacie Maarouf صيدلية معروف,Oujda,34.6878309,-1.9122208,pharmacy
Pharmacie El Mekki Naciri صيدلية المكي الناصري,Oujda,34.6880472,-1.9394322,pharmacy
Pharmacie Okba Ibn Nafi صيدلية عقبة بن نافع,Oujda,34.7007032,-1.9073289,pharmacy
Etoile Médicale,Oujda,34.719449,-1.9260325,pharmacy
Dispensaire Moulay Idriss,Oujda,34.6742675,-1.9128791,pharmacy
Pharmacie Essoufi صيدلية الصوفي,Kenitra,34.2645965,-6.6012125,pharmacy
Pharmacie de Mimosas صيدلية ميموزا,Kenitra,34.2566861,-6.5924263,pharmacy
Pharmacie SAOUMAÂ صيدلية الصومعة,Kenitra,34.2509512,-6.6089371,pharmacy
Pharmacie Al Hikma صيدلية الحكمة,Kenitra,34.254206,-6.6131693,pharmacy
Pharmacie Al Manal صيدلية المنال,Kenitra,34.2600085,-6.6121461,pharmacy
Pharmacie Chifae صيدلية الشفاء,Kenitra,34.2565708,-6.6192137,pharmacy
Pharmacie Farazdaq صيدلية الفرزدق,Kenitra,34.256768,-6.6221521,pharmacy
Para Pharmacie Ouled Oujih,Kenitra,34.2580727,-6.6216612,pharmacy
Pharmacie Korchi صيدلية القرشي,Kenitra,34.2589163,-6.5987424,pharmacy
Pharmacie Espace Santé صيدلية فضاء الصحة,Kenitra,34.2506306,-6.59521,pharmacy
Pharmacie Amine صيدلية أمين,Kenitra,34.2433456,-6.6132819,pharmacy
Pharmacie de l'école صيدلية المدرسة,Kenitra,34.2627422,-6.6209624,pharmacy
Pharmacie Du Rif صيدلية الريف,Kenitra,34.2481677,-6.5953142,pharmacy
Pharmacie Azharoune صيدلية أزهارون,Kenitra,34.2678735,-6.6019298,pharmacy
Pharmacie Grande Pharmacie الصيدلية الكبرى,Kenitra,34.2606311,-6.5853317,pharmacy
Pharmacie Centre Ville صيدلية وسط المدينة,Kenitra,34.2576566,-6.5832276,pharmacy
Pharmacie Siham صيدلية سهام,Kenitra,34.2558248,-6.6139945,pharmacy
Pharmacie Kénitra صيدلية القنيطرة,Kenitra,34.248593,-6.5992208,pharmacy
Pharmacie Ghani صيدلية غاني,Kenitra,34.2522018,-6.6013654,pharmacy
Pharmacie Tahiri صيدلية الطاهري,Kenitra,34.2562404,-6.6026798,pharmacy
Pharmacie Sidi Al Boukhari صيدلية البخاري,Kenitra,34.2544891,-6.6070936,pharmacy
Pharmacie Bab Fés صيدلية باب فاس,Kenitra,34.2677625,-6.5623436,pharmacy
Pharmacie Riad صيدلية الرياض,Kenitra,34.2664687,-6.5614928,pharmacy
Pharmacie Al Khabazat Al Chabia صيدلية الخبازات الشعبية,Kenitra,34.2646071,-6.565231,pharmacy
Pharmacie Arrayhana صيدلية الريحانة,Kenitra,34.2607888,-6.6456614,pharmacy
Pharmacie Atlas صيدلية أطلس,Kenitra,34.2681918,-6.6189189,pharmacy
Pharmacie Al Azhar صيدلية الأزهر,Kenitra,34.2488484,-6.6046955,pharmacy
Pharmacie La Foret صيدلية الغابة,Kenitra,34.2517798,-6.574801,pharmacy
Pharmacie Mostashfa Idrissi صيدلية مستشفى الادريسي,Kenitra,34.2495639,-6.5794883,pharmacy
Pharmacie Bir Rami صيدلية بئر الرامي,Kenitra,34.25349,-6.5954681,pharmacy
Parapharmacie Belle Attitude,Kenitra,34.2475272,-6.6082761,pharmacy
Parapharmacie Parafine,Kenitra,34.255116,-6.5987975,pharmacy
Pharmacie Ait El Cadi صيدلية ايت القاضي,Kenitra,34.2532438,-6.6147881,pharmacy
Para Mall,Kenitra,34.2566047,-6.587222,pharmacy
Pharmacie Al Bahaa صيدلية البهاء,Kenitra,34.246031,-6.6099352,pharmacy
Pharmacie Al Qods صيدلية القدس,Kenitra,34.2625986,-6.6173971,pharmacy
Pharmacie Granada صيدلية غرناطة,Kenitra,34.2508661,-6.6123195,pharmacy
Pharmacie Ibn Baja,Kenitra,34.2589675,-6.6274069,pharmacy
Pharmacie Laila صيدلية ليلى,Kenitra,34.2506258,-6.6231385,pharmacy
Pharmacie Masjid Palestine صيدلية مسجد فلسطين,Kenitra,34.2429074,-6.6051373,pharmacy
Pharmacie Mohssine صيدلية محسن,Kenitra,34.2548252,-6.6172854,pharmacy
Pharmacie Zakat صيدلية الزكاة,Kenitra,34.2459335,-6.6119316,pharmacy
Pharmacie Kasbah صيدلية قصبة,Kenitra,34.2630275,-6.6496355,pharmacy
Pharmacie Al Ossra صيدلية الأسرة,Kenitra,34.2580885,-6.6030945,pharmacy
Pharmacie Regragui صيدلية الركراكي,Kenitra,34.2583583,-6.5950901,pharmacy
Pharmacie La Santé صيدلية الصحة,Kenitra,34.2574841,-6.61619,pharmacy
Pharmacie Route Mehdia صيدلية طريق مهدية,Kenitra,34.2703875,-6.6014248,pharmacy
Pharmacie Karam صيدلية كرم,Kenitra,34.2629525,-6.6052548,pharmacy
Pharmacie Avicenne صيدلية ابن سينا,Kenitra,34.2557944,-6.5971595,pharmacy
Pharmacie Sebou صيدلية سبو,Kenitra,34.2640774,-6.5869281,pharmacy
Pharmacie Al Hamd صيدلية الحمد,Kenitra,34.249231,-6.6144744,pharmacy
Pharmacie Bella,Kenitra,34.2410953,-6.5702243,pharmacy
Pharmacie Bismillah صيدلية بسم الله,Kenitra,34.2645998,-6.5563706,pharmacy
Pharmacie La Fontaine صيدلية النافورة,Kenitra,34.2598633,-6.5835675,pharmacy
Pharmacie Al Wahda صيدلية الوحدة,Kenitra,34.2469815,-6.5531825,pharmacy
Pharmacie El Maghrib صيدلية المغرب,Kenitra,34.250224,-6.5532777,pharmacy
Pharmacie El Massira صيدلية المسيرة,Kenitra,34.2518481,-6.5502481,pharmacy
Pharmacie El Manzeh صيدلية المنزه,Kenitra,34.2538223,-6.5559103,pharmacy
Pharmacie Le Moulin صيدلية المطحنة,Kenitra,34.2576909,-6.5606135,pharmacy
Pharmacie Hay Tbib صيدلية حي الطبيب,Kenitra,34.2557466,-6.552245,pharmacy
Pharmacie El Fath صيدلية الفتح,Kenitra,34.2564925,-6.5575002,pharmacy
Pharmacie Lourak صيدلية الوراق,Kenitra,34.2600008,-6.5572822,pharmacy
Pharmacie Ibn Baytar صيدلية ابن البيطار,Kenitra,34.2642725,-6.6250107,pharmacy
Pharmacie Yassine صيدلية ياسين,Kenitra,34.2592626,-6.6483083,pharmacy
Pharmacie Benhaddou,Kenitra,34.2714743,-6.6291614,pharmacy
Pharmacie des Nations صيدلية الأمم,Kenitra,34.2598268,-6.6203309,pharmacy
Pharmacie Saadaoui صيدلية سعداوي,Kenitra,34.2579819,-6.6553538,pharmacy
Pharmacie Eddebbagh صيدلية الدباغ,Kenitra,34.2438271,-6.6602871,pharmacy
Pharmacie Nouha صيدلية نوها,Kenitra,34.2434651,-6.6564397,pharmacy
Pharmacie Sirinine صيدلية سيرين,Kenitra,34.2318542,-6.6092357,pharmacy
Pharmacie Jabrane صيدلية جبران,Kenitra,34.2696547,-6.6144666,pharmacy
Pharmacie Kasr Ismail صيدلية قصر اسماعيل,Kenitra,34.2621877,-6.6532579,pharmacy
Pharmacie Familiale صيدلية العائلية,Kenitra,34.243427,-6.6525018,pharmacy
Pharmacie Aya صيدلية اية,Kenitra,34.2681525,-6.6262105,pharmacy
Pharmacie Chateau صيدلية الشاطو,Kenitra,34.2554394,-6.6270006,pharmacy
Pharmacie Arrissala صيدلية الرسالة,Kenitra,34.2715777,-6.6098893,pharmacy
Pharmacie Azzahrae صيدلية الزهراء,Kenitra,34.2502741,-6.6202147,pharmacy
Pharmacie El Mowatin صيدلية المواطن,Kenitra,34.2535164,-6.63008,pharmacy
Pharmacie capitale du gharb صيدلية عاصمة الغرب,Kenitra,34.2669001,-6.6138045,pharmacy
Para Kenitra,Kenitra,34.2547718,-6.6040536,pharmacy
Big Para,Kenitra,34.2646299,-6.5896305,pharmacy
Paraval Parapharmacie,Kenitra,34.2674667,-6.5928788,pharmacy
Pharmacie Al Haouzia صيدلية الحوزية,Kenitra,34.2688265,-6.6118274,pharmacy
Pharmacie Ghiouz صيدلية غيوز,Kenitra,34.2656299,-6.6437401,pharmacy
Pharmacie Venezia صيدلية البندقية,Kenitra,34.2753962,-6.6041316,pharmacy
Pharmacie Ibn Toufail صيدلية ابن طفيل,Kenitra,34.2325953,-6.6149378,pharmacy
Pharmacie Liya صيدلية لييا,Kenitra,34.2712358,-6.6257689,pharmacy
Pharmacie du Golf صيدلية الكولف,Kenitra,34.2624151,-6.6430409,pharmacy
Pharmacie Eucalyptus صيدلية الكاليبتوس,Kenitra,34.2713063,-6.6201259,pharmacy
Pharmacie LHaddada صيدلية الحدادة,Kenitra,34.2698463,-6.6226883,pharmacy
Pharmacie Jalale صيدلية جلال,Kenitra,34.27202,-6.6170124,pharmacy
Pharmacie Omnia صيدلية أمنية,Kenitra,34.2281088,-6.5500843,pharmacy
Pharmacie Alwahab صيدلية الوهاب,Kenitra,34.2303034,-6.5510738,pharmacy
Pharmacie Smiri صيدلية سميري,Kenitra,34.2383241,-6.5534031,pharmacy
Pharmacie Alkouweiti صيدلية الكويتي,Kenitra,34.2367514,-6.5508356,pharmacy
Pharmacie Cherkaoui صيدلية الشرقاوي,Kenitra,34.2415755,-6.5510467,pharmacy
Pharmacie Assafar صيدلية السفر,Kenitra,34.2533853,-6.5523257,pharmacy
Pharmacie Kénitra صيدلية القنيطرة,Kenitra,34.251613,-6.5556937,pharmacy
Pharmacie Enasser صيدلية النصر,Kenitra,34.256645,-6.554779,pharmacy
Pharmacie Larma صيدلية لارما,Kenitra,34.2572665,-6.5554749,pharmacy
Pharmacie Hay Mariem صيدلية حي مريم,Kenitra,34.2575148,-6.550312,pharmacy
Pharmacie La Cigogne صيدلية اللقلاق,Kenitra,34.2589371,-6.5689805,pharmacy
Pharmacie Ibn Rochd صيدلية ابن رشد,Kenitra,34.2606171,-6.5677373,pharmacy
Pharmacie Touijar صيدلية تويجر,Kenitra,34.2628606,-6.5624,pharmacy
Pharmacie El Andalous صيدلية الاندلس,Kenitra,34.261301,-6.5597712,pharmacy
Pharmacie La Province صيدلية العمالة,Kenitra,34.2595715,-6.5806913,pharmacy
Pharmacie Du Passage صيدلية الممر,Kenitra,34.2695,-6.565086,pharmacy
Pharmacie Al Forkan صيدلية الفرقان,Kenitra,34.2706537,-6.5627286,pharmacy
Pharmacie Arssat Al Qadi صيدلية عرصة القاضي,Kenitra,34.2703533,-6.5597708,pharmacy
Pharmacie Takaddoum صيدلية التقدم,Kenitra,34.2656005,-6.5738629,pharmacy
Pharmacie Firdaous صيدلية فردوس,Kenitra,34.2619653,-6.5789191,pharmacy
Pharmacie Bismi Allah Assalama صيدلية باسم الله السلامة,Kenitra,34.262846,-6.5756022,pharmacy
Pharmacie Universelle صيدلية الكونية,Kenitra,34.2595762,-6.5774926,pharmacy
Pharmacie de la Gare صيدلية المحطة,Kenitra,34.2547194,-6.5819361,pharmacy
Pharmacie Al Manar صيدلية المنار,Kenitra,34.244316,-6.6168327,pharmacy
Pharmacie L'Horizon صيدلية الأفق,Kenitra,34.2573692,-6.5899621,pharmacy
Pharmacie Mohammed صيدلية محمد,Kenitra,34.2541012,-6.5840229,pharmacy
Pharmacie La Domicienne صيدلية لادوميسيان,Kenitra,34.253996,-6.5919561,pharmacy
Pharmacie Dalia صيدلية داليا,Kenitra,34.2434506,-6.6102872,pharmacy
Pharmacie Al Hayat صيدلية الحياة,Kenitra,34.2382635,-6.6170309,pharmacy
Pharmacie Amicale صيدلية أميكال,Kenitra,34.246018,-6.6037947,pharmacy
Pharmacie Amri صيدلية عمري,Kenitra,34.2215178,-6.628677,pharmacy
Pharmacie Al Boustane صيدلية البستان,Kenitra,34.2231366,-6.617499,pharmacy
Pharmacie Mabrouka صيدلية مبروكة,Kenitra,34.2407851,-6.6152841,pharmacy
Pharmacie Lafouissi صيدلية لفويسي,Kenitra,34.2290584,-6.610728,pharmacy
Pharmacie Bakkli صيدلية بقلي,Kenitra,34.2407008,-6.6190541,pharmacy
Pharmacie Grande Avenue صيدلية الشارع الكبير,Kenitra,34.2345098,-6.6116834,pharmacy
Pharmacie Badyine صيدلية باديين,Kenitra,34.2315296,-6.6174279,pharmacy
Pharmacie Falh صيدلية فالح,Kenitra,34.2232704,-6.627373,pharmacy
Pharmacie Bir Rami Sud صيدلية بئر الرامي جنوب,Kenitra,34.2343347,-6.6066858,pharmacy
Pharmacie Al Felline صيدلية الفلين,Kenitra,34.2288236,-6.6164372,pharmacy
Pharmacie Al Houda صيدلية الهدى,Kenitra,34.2270478,-6.6199491,pharmacy
Pharmacie Jenane Lkbal صيدلية جنان لكبال,Kenitra,34.2214611,-6.6141491,pharmacy
Pharmacie Moderne صيدلية الحديثة,Kenitra,34.26548,-6.5922718,pharmacy
Pharmacie Hay Essalam صيدلية حي السلام,Kenitra,34.2680734,-6.5964743,pharmacy
Pharmacie Abderrahman Annassir صيدلية عبد الرحمان الناصر,Kenitra,34.2606084,-6.5964792,pharmacy
Pharmacie Saad Kenitra صيدلية سعد قنيطرة,Kenitra,34.2624974,-6.594308,pharmacy
Pharmacie Sarah صيدلية صارة,Kenitra,34.2667871,-6.5905584,pharmacy
Pharmacie Cité d'Urgence صيدلية حي الطوارئ,Kenitra,34.2708283,-6.5938993,pharmacy
Pharmacie Taibia صيدلية طيبية,Kenitra,34.275246,-6.5974252,pharmacy
